,Brand,Gender,Price,Color
3583,Divine Casa,Unisex,767, Green
3584,Roadster,Men,524,Blue
3585,OBSESSIONS,Unisex,2600, Black
3586,ELLE,Women,1437, Red
3587,Divine Casa,Unisex,911, Black
3588,ELLE,Girls,494,Blue
3590,ONLY,Women,508,Blue
3591,Puma,Girls,1199, Green
3594,DODO & MOA,Women,3149, Maroon
3595,SOJANYA,Men,674, Green
3596,Newport,Men,399, Red
3597,Eske,Men,2999, Green
3599,Genie,Women,1327,Blue
3600,Alena,Women,571, Grey
3601,Newport,Men,479,Blue
3602,Rajasthan Decor,Unisex,449, Red
3604,Steenbok,Men,699, White
3605,ZHEIA,Women,881,Blue
3606,Roadster,Men,1299, Grey
3607,Soumya,Unisex,1994, Red
3608,UCLA,Men,849,Blue
3609,Louis Philippe,Men,1949, Red
3610,Belle Fille,Women,639, Red
3611,Campus,Women,589, Grey
3612,Genie,Women,879, Red
3613,Louis Philippe,Men,2251,Blue
3615,ELLE,Women,1257, Red
3617,Mochi,Women,990, Red
3618,ELLE,Women,1317, Orange
3619,Campus,Men,809, Grey
3620,Vishudh,Women,699, Black
3621,Belle Fille,Women,679, Black
3622,IMYOUNG,Men,699, White
3623,Namyaa,Women,879, White
3624,HERE&NOW,Women,539, Black
3625,Femmora,Women,999, Green
3626,Free Authority,Men,449, White
3627,V Dot,Men,5499, Navy
3630,Kvsfab,Women,1109, Red
3631,ELLE,Women,1257, Red
3632,Roadster,Men,1299,Blue
3633,KLEIO,Women,615, Red
3634,Roadster,Men,1299,Blue
3635,MIWAY,Women,1099, White
3636,Campus,Men,839,Blue
3637,Smiley World,Women,524, Burgundy
3638,Friskers,Men,407,Blue
3639,PANIT,Women,475, Pink
3640,KLEIO,Women,615,Blue
3641,ZIYAA,Women,1180,Blue
3642,Roadster,Men,1299,Blue
3643,Maserati,Men,23200,Blue
3644,Roadster,Men,524,Blue
3645,UCLA,Men,449, Brown
3646,Ecko Unltd,Men,699, Green
3647,Zink London,Women,659, Red
3648,JUMP USA,Women,769,Blue
3649,Tokyo Talkies,Women,1299, Green
3650,Marvel by Wear Your Mind,Men,559, Black
3652,Genie,Women,1327, Green
3654,Archies,Unisex,699, Black
3655,ELLE,Women,979,Blue
3656,Red Tape,Men,719, Red
3657,DDecor,Unisex,1199, Purple
3658,ELLE,Women,923, White
3659,CASIO,Men,3006, White
3660,ELLE,Women,1497, Red
3661,Puma,Men,1999, Black
3662,ZHEIA,Women,881,Blue
3663,Tokyo Talkies,Women,1299, Yellow
3664,Marie Claire,Women,645,Blue
3665,Vishudh,Women,1299, Red
3666,Puma,Men,2274, Black
3667,Kittens,Boys,949, Black
3668,Puma,Unisex Kids,1499, Black
3669,Chumbak,Women,1017, Black
3670,Roadster,Men,594,Blue
3671,YK,Girls,699, Pink
3672,Allen Solly,Men,1249,Blue
3673,HERE&NOW,Women,599,Blue
3674,Vishudh,Women,1999, Mustard
3675,ELLE,Women,1317, Pink
3676,Roadster,Men,509,Blue
3677,Mochi,Women,990, Black
3680,ELLE,Women,989, White
3681,Aber & Q,Women,1819, Pink
3682,Crew STREET,Men,749, Black
3685,KLEIO,Women,615, Green
3686,KLEIO,Women,615, Brown
3688,Louis Philippe,Men,1236,Blue
3689,Bohemia Crystal,Unisex,1949, Orange
3690,Friskers,Men,399, Yellow
3691,Puma,Men,1719, Black
3692,Divine Casa,Unisex,911,Blue
3693,CASIO,Men,4395,Blue
3694,EQUINOX,Men,796, Grey
3695,HERE&NOW,Women,1299, Black
3697,Roadster,Men,599,Blue
3698,Kazo,Women,845, Black
3700,Red Tape,Men,779, Red
3702,Friskers,Men,610, Orange
3703,UCLA,Men,749,Blue
3704,Sparx,Men,999,Blue
3705,Shoetopia,Women,499, Gold
3706,Unravel India,Unisex,509, Yellow
3709,Campus,Men,539, Navy
3710,Flying Machine,Men,879,Blue
3711,Tokyo Talkies,Women,686,Blue
3712,Evoke 1899,Men,1299, Grey
3713,Flying Machine,Men,549,Blue
3714,Roadster,Men,594,Blue
3716,DODO & MOA,Women,1046, Red
3717,Voylla,Women,573,Blue
3718,Flying Machine,Men,359, Navy
3719,Tokyo Talkies,Women,542, Red
3720,GIORDANO,Women,1094, Brown
3721,Voylla,Women,1311, Beige
3722,Soumya,Unisex,1994, Red
3723,Roadster,Men,1299,Blue
3724,Flying Machine,Men,804,Blue
3725,Roadster,Men,1299,Blue
3726,Roadster,Men,599,Blue
3727,Puma,Unisex,3299, Black
3728,TAYHAA,Unisex,1260, White
3729,YASH GALLERY,Women,1259, Black
3730,YASH GALLERY,Women,1169,Blue
3731,Campus,Men,759,Blue
3733,KLEIO,Women,615, Green
3734,VRINDA,Unisex,749, Yellow
3735,Dennmarks,Unisex,896, Green
3737,SOJANYA,Men,1349,Blue
3738,Belle Fille,Women,639, Navy
3739,Vishudh,Women,542, Red
3740,Soumya,Unisex,825, Red
3741,DressBerry,Women,509,Blue
3742,Wintage,Men,1799, Brown
3743,People,Women,494, Green
3744,Flying Machine,Men,319, Grey
3745,UCLA,Men,649,Blue
3746,ELLE,Women,923, White
3747,GIORDANO,Women,1396, Red
3748,VRINDA,Unisex,749, Brown
3749,ELLE,Women,1317, Beige
3750,Roadster,Men,1299,Blue
3751,Genius,Unisex,765,Blue
3752,ELLE,Women,1437, Black
3753,Kittens,Boys,949,Blue
3754,Eavan,Women,629, Burgundy
3755,GMF,Unisex,1739, White
3756,Divine Casa,Unisex,767, Green
3757,Puma,Men,1679, Black
3758,Alvaro Castagnino,Men,419, Red
3759,Alena,Women,571, Red
3760,Puma,Men,1749,Blue
3761,GIORDANO,Women,1501,Blue
3762,Ecko Unltd,Men,251, Red
3763,OBSESSIONS,Unisex,2205, Yellow
3764,Tokyo Talkies,Women,699, White
3765,Roadster,Men,1299,Blue
3766,Flying Machine,Boys,749, Grey
3767,GIORDANO,Women,3490, Pink
3768,Puma,Men,664, Red
3769,Soumya,Unisex,1139, Grey
3770,Flying Machine,Men,399, Black
3772,Roadster,Men,1299,Blue
3773,Shaily,Women,1333, Yellow
3774,Kittens,Boys,949, Black
3775,Louis Philippe,Men,1077, Grey
3776,CASIO,Women,3146,Blue
3777,EthnoVogue,Women,5466, Green
3778,Varanga,Women,687, White
3779,Puma,Men,1624, Grey
3780,Be Indi,Women,598, Red
3781,GIORDANO,Women,1501, Red
3783,Puma,Men,1934, Black
3784,Red Tape,Men,3116, Red
3785,Divine Casa,Unisex,961,Blue
3786,GIORDANO,Women,1396, Maroon
3787,Kittens,Girls,949, Pink
3789,Rajasthan Decor,Unisex,424, Beige
3790,Blue Giraffe,Girls,639,Blue
3791,VRINDA,Unisex,749, Gold
3792,CASIO,Women,5596, Silver
3794,Roadster,Men,524,Blue
3795,ABELINO,Women,442, Red
3796,Vishudh,Women,509, Red
3797,FirstClap,Unisex Kids,1799, Green
3798,Home Sparkle,Unisex,591, White
3799,Flying Machine,Men,919,Blue
3800,HERE&NOW,Women,569,Blue
3801,Unravel India,Unisex,629,Blue
3802,Roadster,Men,1299,Blue
3804,Miss Chase,Women,849, Yellow
3805,Soumya,Unisex,1071,Blue
3806,SOJANYA,Men,674, White
3807,Roadster,Men,594,Blue
3808,Tokyo Talkies,Women,544, Black
3809,OBSESSIONS,Unisex,3250, White
3810,SOJANYA,Men,674, Black
3811,UCLA,Men,649, Orange
3812,Campus,Men,1189, Grey
3813,JBN Creation,Boys,1999, Maroon
3814,ELLE,Girls,449, White
3815,IMYOUNG,Men,699,Blue
3816,Flying Machine,Men,879,Blue
3817,COVER STORY,Women,895,Blue
3818,URBAN TRIBE,Unisex,999, Black
3819,UCLA,Men,1699, Green
3820,Roadster,Men,594,Blue
3821,Belle Fille,Women,639, Maroon
3822,CASIO,Women,5246, Silver
3823,Levis,Men,5999, Red
3824,Vishudh,Women,2249,Blue
3825,DDecor,Unisex,1199,Blue
3826,SOJANYA,Men,1349,Blue
3828,Kittens,Boys,949,Blue
3830,ZHEIA,Women,881,Blue
3831,Cortina,Unisex,927, Green
3832,CASIO,Women,3146, Pink
3833,Metro,Women,1145, Black
3834,Louis Philippe,Men,955,Blue
3835,GIORDANO,Women,1396, Brown
3836,Roadster,Men,1299, Grey
3837,HERE&NOW,Women,1999, White
3838,ELLE,Women,1497, Brown
3839,Campus,Men,524, Beige
3840,Vishudh,Women,699, Red
3841,Soumya,Unisex,1994, Red
3842,UCLA,Men,594, Green
3843,FirstClap,Unisex Kids,1649, Maroon
3844,Tokyo Talkies,Women,1599,Blue
3845,Unravel India,Unisex,449, White
3846,CASIO,Men,3846, Black
3847,Schwarzkopf PROFESSIONAL,Unisex,748, Matte
3848,UCLA,Men,349, Green
3849,Roadster,Men,1299, Grey
3850,VRINDA,Unisex,749, Green
3851,Voylla,Women,249, Gold
3852,Tokyo Talkies,Women,599, Black
3853,Vishudh,Women,699, Green
3855,Unravel India,Unisex,629,Blue
3856,Tokyo Talkies,Women,1999, Maroon
3857,Belle Fille,Women,639, Red
3858,Roadster,Men,524,Blue
3859,Van Heusen,Men,1124,Blue
3860,Vishudh,Women,594, Green
3861,JUMP USA,Women,629,Blue
3863,Kazo,Women,895,Blue
3864,Shaily,Women,1495, Yellow
3865,FirstClap,Unisex Kids,1799, Grey
3868,CASIO,Women,7996, Gold
3869,Belle Fille,Women,639, Maroon
3870,Friskers,Men,610,Blue
3871,UCLA,Men,349, Yellow
3872,Puma,Men,1749, Grey
3873,Miss Chase,Women,1169,Blue
3874,Hi RELs,Men,899,Blue
3875,UCLA,Men,749,Blue
3876,Miss Chase,Women,949, Red
3877,Roadster,Men,1299,Blue
3878,Levis,Men,2999, Green
3879,YK,Girls,699, Beige
3880,ELLE,Women,1257, Red
3881,Rajasthan Decor,Unisex,449, Red
3882,Kenneth Cole,Women,3243, Beige
3883,Campus,Men,809, Navy
3884,Zink London,Women,479,Blue
3885,ELLE,Women,1317, Yellow
3886,Blue Giraffe,Boys,849,Blue
3887,HERE&NOW,Women,1999, Black
3888,Oxolloxo,Men,579, White
3889,VRINDA,Unisex,749, Beige
3890,Genie,Women,1391, Grey
3891,ELLE,Women,1497, Red
3892,Vishudh,Women,599, White
3893,Shaily,Women,956, White
3894,Sparx,Men,1999,Blue
3895,Roadster,Men,1299,Blue
3896,YK,Girls,699, Yellow
3898,Kazo,Women,895, Green
3900,Puma,Unisex,2399, Black
3901,Silvermerc Designs,Women,2975, Grey
3903,Kazo,Women,760, White
3904,Roadster,Men,594,Blue
3905,Puma,Men,2099, Grey
3907,Slub,Men,1999,Blue
3908,Newport,Men,399, Yellow
3909,ELLE,Women,1317,Blue
3910,OBSESSIONS,Unisex,3600, Brown
3911,IMYOUNG,Men,699,Blue
3912,Roadster,Men,679,Blue
3913,KLEIO,Women,615, Green
3914,Hi RELs,Men,1799, Black
3916,GMF,Unisex,2265, White
3917,Voylla,Women,406, Brown
3918,CASIO,Women,6996, Silver
3919,Roadster,Men,599,Blue
3920,Oxolloxo,Men,579,Blue
3921,Roadster,Men,524, Black
3922,Roadster,Men,524,Blue
3923,ELLE,Women,1437, Red
3924,DressBerry,Women,559, Black
3925,Campus,Women,539,Blue
3926,HERE&NOW,Women,499, Black
3927,Femmora,Women,999,Blue
3928,Kittens,Boys,949,Blue
3929,Louis Philippe,Men,2209,Blue
3930,Kazo,Women,625, Yellow
3931,UCLA,Men,999,Blue
3932,The Kaftan Company,Women,2792, Green
3933,IMYOUNG,Men,699,Blue
3934,Karmic Vision,Women,879, Burgundy
3935,Park Avenue,Men,854, Beige
3936,Mast & Harbour,Women,1199, Red
3937,Mast & Harbour,Women,1199, Green
3939,Alena,Women,789, Green
3940,Deco Window,Unisex,998, Beige
3941,Mast & Harbour,Women,1199, Green
3942,Mast & Harbour,Men,1299, Green
3943,Karmic Vision,Women,735, Red
3944,Karmic Vision,Women,1121,Blue
3945,Bodycare,Women,680, Red
3946,Archies,Unisex,699, Black
3947,Tokyo Talkies,Women,1299, White
3948,Blissta,Women,1328, Pink
3949,GIORDANO,Men,3184, Green
3950,ADIVA,Girls,749, Black
3951,Latin Quarters,Women,804, White
3952,Archies,Unisex,699, Black
3953,Flying Machine,Men,359,Blue
3954,Calvin Klein,Men,5224,Blue
3955,Moda Rapido,Women,629,Blue
3956,Archies,Unisex,1099, White
3957,DressBerry,Women,1999, Green
3958,Mast & Harbour,Women,3399, Maroon
3959,Flying Machine,Men,449, Black
3960,Indian Terrain,Boys,449, Black
3961,GIORDANO,Women,2514, White
3962,RARE,Women,524,Blue
3963,RARE,Women,509, Black
3964,URBAN TRIBE,Unisex,1099, Green
3965,GIORDANO,Men,1918, Grey
3966,SOLES,Women,990, Pink
3967,Lavie,Women,1979, Red
3968,Truffle Collection,Women,1319, Black
3970,Indian Terrain,Boys,404, Grey
3971,BuckleUp,Women,1048, Brown
3972,Indian Terrain,Boys,314, Purple
3973,Flying Machine,Men,1049,Blue
3974,Roadster,Men,524, Black
3975,Archies,Unisex,1099, White
3976,KARATCART,Women,598, Red
3977,Calvin Klein,Men,3499,Blue
3978,DressBerry,Women,2999,Blue
3979,Flying Machine,Men,999,Blue
3980,Flying Machine,Men,1999, Beige
3981,Calvin Klein,Men,3989,Blue
3982,Flying Machine,Men,719, White
3983,Lavie,Women,1999,Blue
3984,Deco Window,Unisex,1995,Blue
3985,Calvin Klein,Unisex,10450, Pink
3986,Roadster,Unisex,699,Blue
3987,Flying Machine,Men,799, Black
3988,GIORDANO,Men,2245, Beige
3989,Priyaasi,Women,720, Green
3990,Mine4Nine,Women,1599, Black
3991,Flying Machine,Men,1099,Blue
3992,Karmic Vision,Women,679, Red
3993,CHROME & CORAL,Women,1499, Red
3994,Genie,Women,845, Red
3995,Deco Window,Unisex,798,Blue
3997,Kvsfab,Women,907,Blue
3998,Lavie,Women,1319, White
3999,Karmic Vision,Women,539, Pink
4000,FAUSTO,Women,629, Red
4001,Indian Terrain,Boys,629,Blue
4003,Mast & Harbour,Women,1399, Black
4004,Alena,Women,719, Black
4005,Bodycare,Women,720, Red
4006,Roadster,Men,4299, Red
4007,Mast & Harbour,Men,1299,Blue
4008,Indian Terrain,Boys,919, Grey
4009,HRX by Hrithik Roshan,Men,1299, Grey
4010,Latin Quarters,Women,799,Blue
4012,Genie,Women,947,Blue
4013,ADORN by Nikita Ladiwala,Women,6880, Silver
4014,Archies,Unisex,699, Red
4015,Hancock,Men,599, Beige
4016,Calvin Klein Jeans,Men,2749,Blue
4017,Karmic Vision,Women,623, Yellow
4018,United Colors of Benetton,Women,869, Red
4019,HIGHLANDER,Men,580, White
4020,RARE,Women,569, Black
4022,Flying Machine,Men,479, Black
4024,Archies,Unisex,699, Black
4025,Karmic Vision,Women,1099, Red
4026,Indian Terrain,Boys,359, Pink
4027,Lavie,Women,1999, Black
4028,Blissta,Women,1298, Green
4029,Indian Terrain,Boys,629, Pink
4030,Indian Terrain,Boys,449, Grey
4031,Flying Machine,Men,799,Blue
4032,Karmic Vision,Women,988, Green
4033,OBSESSIONS,Unisex,607,Blue
4034,FAUSTO,Women,629, Black
4035,Archies,Unisex,699, Black
4036,Mast & Harbour,Women,569,Blue
4037,Flying Machine,Men,719, Black
4038,W,Women,849, White
4039,Indian Terrain,Boys,584, Red
4040,Moda Rapido,Men,999, White
4041,Indian Terrain,Boys,1319, Brown
4042,KARATCART,Women,486, Red
4044,BuckleUp,Women,663, Red
4045,Archies,Unisex,1099, White
4046,Hancock,Men,979, Grey
4047,HEATWAVE,Women,1599, Black
4048,Flying Machine,Men,879,Blue
4049,Archies,Unisex,699, Red
4050,DressBerry,Women,779,Blue
4051,GIORDANO,Women,995, Black
4052,ADORN by Nikita Ladiwala,Women,2560, Silver
4053,GAP,Men,1249, Grey
4054,OBSESSIONS,Unisex,607, Black
4056,Qraa Men,Men,432, Charcoal
4057,Archies,Unisex,699, Red
4058,Truffle Collection,Women,749, Gold
4059,Karmic Vision,Women,735, Black
4060,Indian Terrain,Boys,539, White
4062,BownBee,Boys,799, Yellow
4063,Indian Terrain,Boys,719, Grey
4064,Baggit,Women,725, Grey
4065,Hancock,Men,569,Blue
4066,Lavie,Women,799, Red
4067,Archies,Unisex,699, White
4068,HRX by Hrithik Roshan,Men,1299, Black
4070,Indian Terrain,Boys,449, Green
4071,DressBerry,Women,839,Blue
4072,Flying Machine,Men,759, Red
4074,DressBerry,Women,1649, Black
4075,Karmic Vision,Women,549, Red
4076,Force NXT,Men,659,Blue
4077,Lavie,Women,1999, Black
4078,Lavie,Women,1239,Blue
4079,Flying Machine,Men,1034,Blue
4080,HERE&NOW,Men,2299,Blue
4081,Karmic Vision,Women,1301,Blue
4082,Flying Machine,Men,919,Blue
4083,Flying Machine,Men,879,Blue
4084,Alena,Women,728, Red
4085,URBANE,Women,2519, Beige
4086,Indian Terrain,Boys,359,Blue
4087,Indian Terrain,Boys,519, Red
4088,Puma,Men,1799,Blue
4089,Priyaasi,Women,471, Green
4090,Canary London,Men,2699, Grey
4091,FAUSTO,Women,719, Black
4092,RARE,Women,591, Red
4093,FAUSTO,Women,629, Pink
4094,Indian Terrain,Boys,629,Blue
4095,Indian Terrain,Boys,314,Blue
4096,Karmic Vision,Women,701, Red
4097,Crocs,Women,1995, Brown
4098,Bodycare,Women,675, Red
4099,Indian Terrain,Boys,404, Black
4100,Levis,Men,2639, Black
4101,Flying Machine,Men,1099,Blue
4102,Lavie,Women,1224, Beige
4103,Mast & Harbour,Women,1299, White
4104,Indian Terrain,Boys,519,Blue
4105,Archies,Unisex,699, Black
4106,Metro,Women,903,Blue
4107,Indian Terrain,Boys,629,Blue
4108,Priyaasi,Women,393, Silver
4109,Lavie,Women,1224, Black
4110,Indian Terrain,Boys,629, Green
4111,Karmic Vision,Women,959, Black
4112,ADORN by Nikita Ladiwala,Women,2880, Silver
4113,Jack & Jones,Men,748,Blue
4114,Calvin Klein,Unisex,9720, Red
4115,fancy mart,Unisex,610, Green
4116,ADORENITE,Women,1099,Blue
4117,ADORENITE,Women,999,Blue
4118,Karmic Vision,Women,739, Brown
4119,Jack & Jones,Men,2495, Red
4120,Flying Machine,Men,549, Brown
4121,BuckleUp,Women,1223, Pink
4122,Karmic Vision,Women,704, Yellow
4123,Latin Quarters,Women,491, Red
4124,Flying Machine,Men,919,Blue
4125,Archies,Unisex,699, White
4126,Indian Terrain,Boys,404, Yellow
4127,FAUSTO,Men,629, Black
4129,Hancock,Men,979, Brown
4130,Hypernation,Men,699,Blue
4132,Calvin Klein,Men,4274, Red
4133,HIGHLANDER,Men,699, Yellow
4134,Calvin Klein,Unisex,15540, Red
4135,Lavie,Women,724, Red
4136,Archies,Unisex,699, Red
4137,Archies,Unisex,699, Black
4138,Pantaloons Junior,Girls,519, Red
4139,HRX by Hrithik Roshan,Women,1699, Black
4140,Blissta,Women,985,Blue
4142,Flying Machine,Men,719,Blue
4143,Minions by Kook N Keech,Women,479, Grey
4144,GIORDANO,Women,1396,Blue
4145,RARE,Women,539, Green
4146,Indian Terrain,Boys,1049, Red
4147,Indian Terrain,Boys,999, Red
4148,GIORDANO,Men,1118, Green
4149,Lavie,Women,1999, Gold
4150,Archies,Unisex,699, Black
4151,HIGHLANDER,Men,699,Blue
4152,Flying Machine,Men,919,Blue
4153,Indian Terrain,Boys,674,Blue
4154,Mast & Harbour,Women,599,Blue
4155,FAUSTO,Men,719, Green
4156,Indian Terrain,Boys,559, Grey
4157,Karmic Vision,Women,944, Red
4158,Caprese,Women,2399, Green
4159,Clovia,Women,999, Maroon
4160,FAUSTO,Women,629, Burgundy
4161,Karmic Vision,Women,779, Green
4162,ADORENITE,Women,879, Purple
4163,Alena,Women,712, Red
4164,Lavie,Women,1359, Red
4165,FAUSTO,Men,719, Red
4166,Levis,Men,4399, Grey
4167,Mochi,Women,1603, Brown
4168,Flying Machine,Men,1249,Blue
4169,Archies,Unisex,699, White
4170,Indian Terrain,Boys,629, Black
4171,ADORN by Nikita Ladiwala,Women,2080, Silver
4172,Flying Machine,Men,799, Maroon
4173,HEATWAVE,Women,1599, Red
4174,Mast & Harbour,Women,839, Black
4175,Flying Machine,Men,1999,Blue
4176,Flying Machine,Men,1209,Blue
4177,Karmic Vision,Women,799, Black
4178,HRX by Hrithik Roshan,Women,699, Green
4179,SUITLTD,Men,1212, Grey
4180,Vishudh,Women,1299, Maroon
4181,Karmic Vision,Women,779,Blue
4182,Lavie,Women,1139, Black
4183,Karmic Vision,Women,719, Red
4184,Indian Terrain,Boys,584,Blue
4185,Archies,Unisex,699, White
4186,Indian Terrain,Boys,314,Blue
4187,KARATCART,Women,512, Green
4188,Hancock,Men,759, Beige
4189,HRX by Hrithik Roshan,Women,279, Red
4191,FAUSTO,Women,629, Red
4192,Lavie,Women,1224, Black
4193,Hypernation,Men,899, Black
4194,Flying Machine,Men,919,Blue
4195,Clovia,Women,287, Red
4196,Karmic Vision,Women,1055, Black
4197,Archies,Unisex,1099, White
4198,Flying Machine,Men,759,Blue
4199,Archies,Unisex,699, Black
4200,HERE&NOW,Men,1299, Black
4201,Flying Machine,Men,879,Blue
4202,fancy mart,Unisex,478, Green
4203,BuckleUp,Women,1363, Red
4204,Roadster,Men,1299, Black
4205,IMYOUNG,Men,1299, Yellow
4206,FAUSTO,Men,719, White
4207,Archies,Unisex,699, White
4208,Mochi,Men,2290, Brown
4209,Flying Machine,Men,934, Red
4210,GIORDANO,Women,1226, Black
4211,Flying Machine,Men,1099,Blue
4212,Mast & Harbour,Women,999,Blue
4213,HEATWAVE,Women,1599, Black
4214,Lavie,Women,869, Red
4216,Peter England Casuals,Men,685,Blue
4217,LOCOMOTIVE,Men,1299, Orange
4218,Priyaasi,Women,343, Gold
4219,Lavie,Women,1999, Black
4220,HRX by Hrithik Roshan,Women,1299, Black
4221,Indian Terrain,Boys,404,Blue
4222,Flying Machine,Men,1999,Blue
4224,Home Sparkle,Unisex,897, Red
4225,KARATCART,Women,513, Green
4226,Tokyo Talkies,Women,899,Blue
4227,Indian Terrain,Boys,674, Grey
4228,FAUSTO,Women,719, Red
4229,Indian Terrain,Boys,1999,Blue
4230,Indian Terrain,Boys,449, White
4231,Harpa,Women,689, Grey
4232,Truffle Collection,Women,1159, Black
4233,Indian Terrain,Boys,359,Blue
4234,Flying Machine,Men,1159,Blue
4235,Calvin Klein,Unisex,11220, Red
4236,GIORDANO,Women,1396,Blue
4237,GIORDANO,Men,3243, Grey
4238,Priyaasi,Women,432, Gold
4239,Flying Machine,Men,359,Blue
4240,Indian Terrain,Boys,719, Brown
4241,Archies,Unisex,699, Red
4242,ADORENITE,Women,899, White
4243,Minions by Kook N Keech,Women,539, Yellow
4244,Flying Machine,Men,1999,Blue
4245,SOLES,Women,990, Beige
4246,HRX by Hrithik Roshan,Men,499,Blue
4247,KARATCART,Women,470, Green
4248,Indian Terrain,Boys,359, White
4249,ADIVA,Girls,749, Pink
4250,Flying Machine,Men,359,Blue
4251,HRX by Hrithik Roshan,Women,314,Blue
4252,Taavi,Men,944, Maroon
4253,Mast & Harbour,Men,699,Blue
4254,IMYOUNG,Men,1299, Khaki
4255,Geroo Jaipur,Women,1999, Green
4256,Bonjour,Women,352, Black
4257,Indian Terrain,Boys,404,Blue
4258,Indian Terrain,Boys,449, Red
4259,GIORDANO,Men,2785, Grey
4260,Moda Rapido,Women,1299, Black
4261,Alena,Women,683,Blue
4262,HEATWAVE,Women,1599, Black
4263,HRX by Hrithik Roshan,Men,1999, Grey
4264,Flying Machine,Men,479, Grey
4265,Priyaasi,Women,828, Green
4266,Home Sparkle,Unisex,924, Black
4267,Lavie,Women,1319, Red
4268,HRX by Hrithik Roshan,Men,699, Black
4269,Karmic Vision,Women,859, Black
4270,Indian Terrain,Boys,314, White
4271,Mochi,Men,945, Black
4273,DressBerry,Women,839,Blue
4275,FAUSTO,Women,629, Grey
4276,Clovia,Women,329, Grey
4277,Mast & Harbour,Men,699, Red
4278,Bamboo Tree Jewels,Women,824, Pink
4279,CHROME & CORAL,Women,1499, Pink
4280,HRX by Hrithik Roshan,Men,699, Grey
4282,Kappa,Men,799, Navy
4283,Mast & Harbour,Women,1399, Black
4284,Indian Terrain,Boys,359, Yellow
4285,FAUSTO,Women,899, Brown
4286,Bamboo Tree Jewels,Women,742,Blue
4287,Archies,Unisex,699, White
4288,Archies,Unisex,699, Yellow
4289,DressBerry,Women,779,Blue
4290,Truffle Collection,Women,1039, Red
4291,Archies,Unisex,699, White
4292,Mast & Harbour,Women,1999, White
4293,Alena,Women,683, Pink
4294,Calvin Klein,Men,12349, Black
4295,Hancock,Men,759, White
4296,Lavie,Women,1999, Red
4297,Flying Machine,Men,1149,Blue
4298,Mast & Harbour,Women,1199, Green
4299,HRX by Hrithik Roshan,Women,699, Black
4300,Hancock,Men,979, Brown
4301,Flying Machine,Men,404, White
4302,KARATCART,Women,427, White
4303,Pantaloons Junior,Girls,519,Blue
4304,Calvin Klein,Unisex,11700, Black
4305,Sher Singh,Men,1299,Blue
4306,Indian Terrain,Boys,404, White
4307,Archies,Unisex,699, Black
4309,Indian Terrain,Boys,399,Blue
4310,Bamboo Tree Jewels,Women,824, Green
4311,DressBerry,Women,1319, Beige
4312,BownBee,Girls,1499,Blue
4313,Flying Machine,Men,699, Black
4314,Minions by Kook N Keech,Women,569,Blue
4315,Calvin Klein,Unisex,10125, Black
4316,Indian Terrain,Boys,449,Blue
4317,Home Sparkle,Unisex,924, Red
4318,Chumbak,Women,598, Pink
4319,GIORDANO,Women,1466, Red
4320,Priyaasi,Women,414, Gold
4321,Indian Terrain,Boys,519,Blue
4322,Alena,Women,683, Green
4323,Clovia,Women,199,Blue
4324,Karmic Vision,Women,1055, Red
4325,Indian Terrain,Boys,404, Green
4326,Taavi,Women,1999,Blue
4327,HEATWAVE,Women,1599, Red
4328,Kvsfab,Women,1999, Red
4329,HEATWAVE,Women,1599, Silver
4330,Flying Machine,Men,759, Green
4331,HRX by Hrithik Roshan,Men,699,Blue
4332,HERE&NOW,Men,674, Black
4333,FAUSTO,Men,629, Brown
4334,HRX by Hrithik Roshan,Men,594,Blue
4335,Flying Machine,Men,919,Blue
4336,Calvin Klein,Men,3849, Green
4337,HEATWAVE,Women,1599, Red
4338,Flying Machine,Men,759, Navy
4339,Mast & Harbour,Women,699,Blue
4340,Priyaasi,Women,480,Blue
4341,Archies,Unisex,699, White
4342,Archies,Unisex,1099, White
4343,Mast & Harbour,Men,594, Black
4344,Morpheme Remedies,Unisex,275, White
4345,KiddoPanti,Boys,509, Grey
4346,Mast & Harbour,Women,449, Red
4347,Calvin Klein,Men,5224,Blue
4348,Karmic Vision,Women,919, Black
4349,Indian Terrain,Boys,999,Blue
4350,Flying Machine,Men,629, White
4351,Lavie,Women,1279, Red
4352,Priyaasi,Women,495, Maroon
4353,Flying Machine,Men,919,Blue
4354,Truffle Collection,Women,1159, Red
4355,Flying Machine,Men,879,Blue
4356,Flying Machine,Men,919,Blue
4357,Levis,Men,1899, Black
4358,GIORDANO,Women,1194, Brown
4359,Mast & Harbour,Women,1504, Black
